split_contract	split_group	method_name	method_role	method_family	method_disposition	uses_public_pretraining	clean_comparator_allowed	n_total	n_pos	prevalence	AUPRC	anchor_AUPRC	delta_AUPRC_vs_anchor	top10_precision	anchor_top10_precision	delta_top10_precision_vs_anchor	calibration_ece	anchor_calibration_ece	delta_ECE_vs_anchor	anchor_comparison_status	metric_note
supertype_heldout	A03	anchor_rf_retrained_cf	anchor	internal_baseline	clean_internal_candidate	False	True	128	48	0.375	0.5278239569814481	0.6055242272347535	-0.07770027025330539	0.9	0.3	0.6000000000000001	0.0518983320801961	0.225400394354743	-0.1735020622745469	loss	NA
supertype_heldout	A03	E_pu_style_conservative_ranker	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	128	48	0.375	0.5269247390570373	0.6055242272347535	-0.07859948817771623	0.3	0.3	0.0	0.0205820436992393	0.225400394354743	-0.2048183506555037	loss	NA
supertype_heldout	A03	nested_lr_qk_no_anchor_train_selected	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	75	5	0.0666666666666666	0.4827450980392156	0.6055242272347535	-0.1227791291955379	0.4	0.3	0.10000000000000003	0.1901783230433764	0.225400394354743	-0.03522207131136659	loss	NA
supertype_heldout	A03	source_qk_compact_gamma1	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	128	48	0.375	0.4767595844139304	0.6055242272347535	-0.12876464282082312	0.7	0.3	0.39999999999999997	0.1018511833763443	0.225400394354743	-0.12354921097839869	loss	NA
supertype_heldout	A03	VQC	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	21	5	0.238095238095238	0.4708133971291866	0.6055242272347535	-0.13471083010556695	0.4	0.3	0.10000000000000003	0.2504705429711044	0.225400394354743	0.025070148616361393	loss	NA
supertype_heldout	A03	sourceheld_qk_compact_gamma1	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	128	48	0.375	0.4562669716368394	0.6055242272347535	-0.14925725559791414	0.5	0.3	0.2	0.0908551466481413	0.225400394354743	-0.1345452477066017	loss	NA
supertype_heldout	A03	hard_decoy_sequence_only_source_stress	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	128	48	0.375	0.4535015592120605	0.6055242272347535	-0.15202266802269304	0.8	0.3	0.5	0.2180255633791556	0.225400394354743	-0.0073748309755873875	loss	NA
supertype_heldout	A03	source_balanced_rf	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	128	48	0.375	0.4527716978488176	0.6055242272347535	-0.15275252938593592	0.6	0.3	0.3	0.0548741570203591	0.225400394354743	-0.17052623733438388	loss	NA
supertype_heldout	A03	source_balanced_plus_pu_rf	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	128	48	0.375	0.4322313979198413	0.6055242272347535	-0.17329282931491224	0.5	0.3	0.2	0.0605439610453924	0.225400394354743	-0.1648564333093506	loss	NA
supertype_heldout	A03	C_source_balanced_training	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	128	48	0.375	0.4138755017577719	0.6055242272347535	-0.19164872547698164	0.4	0.3	0.10000000000000003	0.0797578560403849	0.225400394354743	-0.14564253831435808	loss	NA
supertype_heldout	A03	B_rank_normalization_hla_supertype_train_only	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	128	48	0.375	0.3951558252400893	0.6055242272347535	-0.21036840199466422	0.4	0.3	0.10000000000000003	0.0638185659029284	0.225400394354743	-0.16158182845181457	loss	NA
supertype_heldout	A03	MultiTask_AD	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	21	5	0.238095238095238	0.3915079365079366	0.6055242272347535	-0.21401629072681694	0.4	0.3	0.10000000000000003	0.2949177988760241	0.225400394354743	0.0695174045212811	loss	NA
supertype_heldout	A03	NetMHCstabpan	caveated_public_comparator	deep_immunogenicity	caveated_public_not_clean_claim	True	False	21	5	0.238095238095238	0.3883333333333333	0.6055242272347535	-0.2171908939014202	0.3	0.3	0.0	0.2110003193660949	0.225400394354743	-0.014400074988648093	loss	NA
supertype_heldout	A03	F_topk_diversification_hla_cluster	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	128	48	0.375	0.3843414605105061	0.6055242272347535	-0.22118276672424741	0.4	0.3	0.10000000000000003	0.1066881953520021	0.225400394354743	-0.1187121990027409	loss	NA
supertype_heldout	A03	Wave8_SelfSim_full	internal_candidate	tcr_aware	clean_internal_candidate	False	True	21	5	0.238095238095238	0.3733333333333333	0.6055242272347535	-0.23219089390142023	0.4	0.3	0.10000000000000003	0.1963746993582438	0.225400394354743	-0.02902569499649918	loss	NA
supertype_heldout	A03	TSCAPE_TITANiAN	caveated_public_comparator	deep_immunogenicity	caveated_public_not_clean_claim	True	False	21	5	0.238095238095238	0.3633333333333334	0.6055242272347535	-0.24219089390142012	0.4	0.3	0.10000000000000003	0.2231390929910132	0.225400394354743	-0.0022613013637297896	loss	NA
supertype_heldout	A03	pairwise_positive_over_unlabeled	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	169	25	0.1479289940828402	0.3622700165998281	0.6055242272347535	-0.24325421063492542	0.5	0.3	0.2	0.0353937793330397	0.225400394354743	-0.1900066150217033	loss	NA
supertype_heldout	A03	DeepImmuno	caveated_public_comparator	deep_immunogenicity	caveated_public_not_clean_claim	True	False	21	5	0.238095238095238	0.3616161616161616	0.6055242272347535	-0.2439080656185919	0.4	0.3	0.10000000000000003	0.3552687541645692	0.225400394354743	0.12986835980982622	loss	NA
supertype_heldout	A03	A_score_standardization_train_only	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	128	48	0.375	0.3607554457916074	0.6055242272347535	-0.24476878144314612	0.3	0.3	0.0	0.1444803271651764	0.225400394354743	-0.0809200671895666	loss	NA
supertype_heldout	A03	Stack_mean_E1	internal_candidate	ensemble_or_fusion	clean_internal_candidate	False	True	21	5	0.238095238095238	0.36	0.6055242272347535	-0.24552422723475353	0.3	0.3	0.0	0.3946711100144887	0.225400394354743	0.1692707156597457	loss	NA
supertype_heldout	A03	TENT	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	21	5	0.238095238095238	0.3560606060606061	0.6055242272347535	-0.24946362117414744	0.3	0.3	0.0	0.3062524839187527	0.225400394354743	0.08085208956400972	loss	NA
supertype_heldout	A03	TransPHLA	caveated_public_comparator	deep_immunogenicity	caveated_public_not_clean_claim	True	False	21	5	0.238095238095238	0.34	0.6055242272347535	-0.2655242272347535	0.2	0.3	-0.09999999999999998	0.2451009575663819	0.225400394354743	0.019700563211638905	loss	NA
supertype_heldout	A03	mean_pLDDT_peptide	internal_candidate	structure_proxy	clean_internal_candidate	False	True	15	1	0.0666666666666666	0.3333333333333333	0.6055242272347535	-0.2721908939014202	0.1	0.3	-0.19999999999999998	0.1443498145791109	0.225400394354743	-0.0810505797756321	loss	NA
supertype_heldout	A03	Wave8_TCR_SelfSim_no_exact	internal_candidate	tcr_aware	clean_internal_candidate	False	True	36	6	0.1666666666666666	0.3269020251778872	0.6055242272347535	-0.27862220205686633	0.2	0.3	-0.09999999999999998	0.219290645805143	0.225400394354743	-0.006109748549600003	loss	NA
supertype_heldout	A03	MultiTask_A_only	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	21	5	0.238095238095238	0.3220255183413078	0.6055242272347535	-0.2834987088934457	0.4	0.3	0.10000000000000003	0.3370663142091713	0.225400394354743	0.11166591985442834	loss	NA
supertype_heldout	A03	Stack_median_E2	internal_candidate	ensemble_or_fusion	clean_internal_candidate	False	True	21	5	0.238095238095238	0.3206293706293706	0.6055242272347535	-0.28489485660538294	0.3	0.3	0.0	0.3330394054615423	0.225400394354743	0.10763901110679933	loss	NA
supertype_heldout	A03	MultiTask_AC	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	21	5	0.238095238095238	0.306060606060606	0.6055242272347535	-0.29946362117414754	0.4	0.3	0.10000000000000003	0.3706114793124641	0.225400394354743	0.1452110849577211	loss	NA
supertype_heldout	A03	RF_biophys	internal_candidate	internal_baseline	clean_internal_candidate	False	True	21	5	0.238095238095238	0.2986235986235986	0.6055242272347535	-0.3069006286111549	0.3	0.3	0.0	0.315698971185013	0.225400394354743	0.09029857683027001	loss	NA
supertype_heldout	A03	v0_fixed_late_fusion_C_QK_no_anchor	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	75	5	0.0666666666666666	0.2973411534701857	0.6055242272347535	-0.3081830737645678	0.1	0.3	-0.19999999999999998	0.1619859801734512	0.225400394354743	-0.06341441418129179	loss	NA
supertype_heldout	A03	Stack_LR_inmaster_E3a	internal_candidate	ensemble_or_fusion	clean_internal_candidate	False	True	21	5	0.238095238095238	0.288034188034188	0.6055242272347535	-0.3174900392005655	0.3	0.3	0.0	0.3608814064204121	0.225400394354743	0.13548101206566912	loss	NA
supertype_heldout	A03	Wave8_SelfSim_no_exact	internal_candidate	tcr_aware	clean_internal_candidate	False	True	21	5	0.238095238095238	0.2808367071524966	0.6055242272347535	-0.32468752008225693	0.3	0.3	0.0	0.2187142928533549	0.225400394354743	-0.0066861015013880976	loss	NA
supertype_heldout	A03	anchor_rf	anchor	internal_baseline	clean_internal_candidate	False	True	203	53	0.2610837438423645	0.2784827042423877	0.6055242272347535	-0.32704152299236583	0.2	0.3	-0.09999999999999998	0.1601628457544808	0.225400394354743	-0.06523754860026218	loss	NA
supertype_heldout	A03	MultiTask_AB	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	21	5	0.238095238095238	0.2779795642953537	0.6055242272347535	-0.3275446629393998	0.4	0.3	0.10000000000000003	0.3100713551626659	0.225400394354743	0.08467096080792288	loss	NA
supertype_heldout	A03	prespecified_rf_qk_no_anchor_w0.5	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	75	5	0.0666666666666666	0.2757886557886558	0.6055242272347535	-0.3297355714460977	0.1	0.3	-0.19999999999999998	0.1615085974841555	0.225400394354743	-0.06389179687058749	loss	NA
supertype_heldout	A03	BigMHC_IM	caveated_public_comparator	deep_immunogenicity	caveated_public_not_clean_claim	True	False	36	6	0.1666666666666666	0.2723063973063973	0.6055242272347535	-0.33321782992835625	0.3	0.3	0.0	0.2578033968374019	0.225400394354743	0.0324030024826589	loss	NA
supertype_heldout	A03	kNN	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	21	5	0.238095238095238	0.272156862745098	0.6055242272347535	-0.33336736448965554	0.2	0.3	-0.09999999999999998	0.3221751964769663	0.225400394354743	0.09677480212222331	loss	NA
supertype_heldout	A03	pu_logistic_weighted	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	169	25	0.1479289940828402	0.2639023676120117	0.6055242272347535	-0.34162185962274183	0.2	0.3	-0.09999999999999998	0.0403502823769234	0.225400394354743	-0.1850501119778196	loss	NA
supertype_heldout	A03	MHCnuggets_2	caveated_public_comparator	deep_immunogenicity	caveated_public_not_clean_claim	True	False	21	5	0.238095238095238	0.2634343434343434	0.6055242272347535	-0.3420898838004101	0.3	0.3	0.0	0.2512364763101569	0.225400394354743	0.025836081955413898	loss	NA
supertype_heldout	A03	MultiTask_full	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	21	5	0.238095238095238	0.2479745744451627	0.6055242272347535	-0.35754965278959083	0.2	0.3	-0.09999999999999998	0.2892877110551799	0.225400394354743	0.06388731670043693	loss	NA
supertype_heldout	A03	decoy_focal_positive_pattern	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	203	53	0.2610837438423645	0.2381304134536112	0.6055242272347535	-0.36739381378114233	0.0	0.3	-0.3	0.1566303555001119	0.225400394354743	-0.0687700388546311	loss	NA
supertype_heldout	A03	MHCflurry	caveated_public_comparator	deep_immunogenicity	caveated_public_not_clean_claim	True	False	36	6	0.1666666666666666	0.2308641975308641	0.6055242272347535	-0.37466002970388945	0.2	0.3	-0.09999999999999998	0.2574129493990504	0.225400394354743	0.03201255504430742	loss	NA
supertype_heldout	A03	GP_quantum	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	21	5	0.238095238095238	0.213328664799253	0.6055242272347535	-0.3921955624355005	0.1	0.3	-0.19999999999999998	0.3503549196612737	0.225400394354743	0.1249545253065307	loss	NA
supertype_heldout	A03	nested_lr_qk_quantum_only_train_selected	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	75	5	0.0666666666666666	0.2068308874912648	0.6055242272347535	-0.39869333974348875	0.1	0.3	-0.19999999999999998	0.202609737044375	0.225400394354743	-0.022790657310368	loss	NA
supertype_heldout	A03	ESM2_Bayesian	uncertainty_only	bayesian_uncertainty	uncertainty_only_not_ranking_headline	False	True	36	6	0.1666666666666666	0.2001488095238095	0.6055242272347535	-0.405375417710944	0.2	0.3	-0.09999999999999998	0.2908316024044919	0.225400394354743	0.06543120804974892	loss	NA
supertype_heldout	A03	Wave8_TCR_SelfSim_full	internal_candidate	tcr_aware	clean_internal_candidate	False	True	36	6	0.1666666666666666	0.1975597931480284	0.6055242272347535	-0.4079644340867251	0.2	0.3	-0.09999999999999998	0.2308104449810105	0.225400394354743	0.00541005062626751	loss	NA
supertype_heldout	A03	v0_C_counterfactual_RF	internal_candidate	internal_baseline	clean_internal_candidate	False	True	75	5	0.0666666666666666	0.1883333333333333	0.6055242272347535	-0.4171908939014202	0.1	0.3	-0.19999999999999998	0.1246318208272099	0.225400394354743	-0.10076857352753309	loss	NA
supertype_heldout	A03	Wave8_TCR_only	internal_candidate	tcr_aware	clean_internal_candidate	False	True	21	5	0.238095238095238	0.1868131868131868	0.6055242272347535	-0.4187110404215667	0.1	0.3	-0.19999999999999998	0.1652157672295529	0.225400394354743	-0.0601846271251901	loss	NA
supertype_heldout	A03	calibrated_linear_svm	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	75	5	0.0666666666666666	0.1788819875776397	0.6055242272347535	-0.4266422396571138	0.2	0.3	-0.09999999999999998	0.1971397305229193	0.225400394354743	-0.028260663831823685	loss	NA
supertype_heldout	A03	bagging_pu_rf	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	169	25	0.1479289940828402	0.1772309977222258	0.6055242272347535	-0.4282932295125277	0.1	0.3	-0.19999999999999998	0.0127998360870964	0.225400394354743	-0.2126005582676466	loss	NA
supertype_heldout	A03	PRIME	caveated_public_comparator	deep_immunogenicity	caveated_public_not_clean_claim	True	False	36	6	0.1666666666666666	0.1772097727980081	0.6055242272347535	-0.42831445443674543	0.1	0.3	-0.19999999999999998	0.2336540844406998	0.225400394354743	0.008253690085956805	loss	NA
supertype_heldout	A03	Wave8_TCR_motif_only	internal_candidate	tcr_aware	clean_internal_candidate	False	True	36	6	0.1666666666666666	0.1666666666666666	0.6055242272347535	-0.4388575605680869	0.2	0.3	-0.09999999999999998	0.1392347571055522	0.225400394354743	-0.0861656372491908	loss	NA
supertype_heldout	A03	NetMHCpan_4.1	caveated_public_comparator	deep_immunogenicity	caveated_public_not_clean_claim	True	False	36	6	0.1666666666666666	0.1510703132461513	0.6055242272347535	-0.45445391398860224	0.1	0.3	-0.19999999999999998	0.3138516505031178	0.225400394354743	0.08845125614837482	loss	NA
supertype_heldout	A03	hard_decoy_rule_aux_C_QK_no_anchor	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	90	6	0.0666666666666666	0.1499760075170873	0.6055242272347535	-0.45554821971766624	0.1	0.3	-0.19999999999999998	0.1705281944823516	0.225400394354743	-0.05487219987239139	loss	NA
supertype_heldout	A03	interface_contacts_8A	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	15	1	0.0666666666666666	0.1428571428571428	0.6055242272347535	-0.4626670843776107	0.1	0.3	-0.19999999999999998	0.2109063406818018	0.225400394354743	-0.014494053672941182	loss	NA
supertype_heldout	A03	nested_learned_gate_C_QK_structure	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	75	5	0.0666666666666666	0.1330350111282314	0.6055242272347535	-0.4724892161065221	0.1	0.3	-0.19999999999999998	0.1557150721382713	0.225400394354743	-0.0696853222164717	loss	NA
supertype_heldout	A03	nested_rf_qk_no_anchor_train_selected	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	75	5	0.0666666666666666	0.132668793195109	0.6055242272347535	-0.47285543403964453	0.1	0.3	-0.19999999999999998	0.1550212765214622	0.225400394354743	-0.0703791178332808	loss	NA
supertype_heldout	A03	interface_contacts_10A	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	15	1	0.0666666666666666	0.125	0.6055242272347535	-0.4805242272347535	0.1	0.3	-0.19999999999999998	0.1489125341364982	0.225400394354743	-0.0764878602182448	loss	NA
supertype_heldout	A03	positive_only_centroid	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	169	25	0.1479289940828402	0.121103933793233	0.6055242272347535	-0.4844202934415205	0.0	0.3	-0.3	0.0245748631390789	0.225400394354743	-0.2008255312156641	loss	NA
supertype_heldout	A03	prespecified_equal_weight_C_QK_no_anchor	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	75	5	0.0666666666666666	0.1173037624714508	0.6055242272347535	-0.4882204647633027	0.1	0.3	-0.19999999999999998	0.1242168012225608	0.225400394354743	-0.10118359313218218	loss	NA
supertype_heldout	A03	rule_gated_C_QK_structure	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	75	5	0.0666666666666666	0.1139149739149739	0.6055242272347535	-0.4916092533197796	0.1	0.3	-0.19999999999999998	0.1389257978552682	0.225400394354743	-0.08647459649947478	loss	NA
supertype_heldout	A03	rule_gate_rf_qk_fallback_train_selected	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	75	5	0.0666666666666666	0.0994641334794787	0.6055242272347535	-0.5060600937552748	0.1	0.3	-0.19999999999999998	0.168559561286223	0.225400394354743	-0.05684083306852	loss	NA
supertype_heldout	A03	prespecified_C_0.5_QK_quantum_0.5	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	75	5	0.0666666666666666	0.0845593461265103	0.6055242272347535	-0.5209648811082432	0.1	0.3	-0.19999999999999998	0.1970409985885134	0.225400394354743	-0.02835939576622959	loss	NA
supertype_heldout	A03	xgboost_depth2	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	75	5	0.0666666666666666	0.0842726863779495	0.6055242272347535	-0.521251540856804	0.1	0.3	-0.19999999999999998	0.2184613996688548	0.225400394354743	-0.0069389946858881835	loss	NA
supertype_heldout	A03	rf_secondary	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	75	5	0.0666666666666666	0.0836158192090395	0.6055242272347535	-0.521908408025714	0.0	0.3	-0.3	0.2105193973457465	0.225400394354743	-0.014880997008996477	loss	NA
supertype_heldout	A03	hard_decoy_nested_meta_C_QK_aux	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	75	5	0.0666666666666666	0.0833670976502216	0.6055242272347535	-0.522157129584532	0.1	0.3	-0.19999999999999998	0.192558266461759	0.225400394354743	-0.03284212789298399	loss	NA
supertype_heldout	A03	peptide_helicity_proxy	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	15	1	0.0666666666666666	0.0833333333333333	0.6055242272347535	-0.5221908939014203	0.1	0.3	-0.19999999999999998	0.1423936649186927	0.225400394354743	-0.08300672943605028	loss	NA
supertype_heldout	A03	radius_of_gyration_peptide	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	15	1	0.0666666666666666	0.0833333333333333	0.6055242272347535	-0.5221908939014203	0.0	0.3	-0.3	0.1500227205560423	0.225400394354743	-0.0753776737987007	loss	NA
supertype_heldout	A03	qk_clean_no_tcr_gamma1	internal_candidate	tcr_aware	clean_internal_candidate	False	True	90	6	0.0666666666666666	0.0824686018349781	0.6055242272347535	-0.5230556253997755	0.0	0.3	-0.3	0.1702751241892627	0.225400394354743	-0.0551252701654803	loss	NA
supertype_heldout	A03	nested_rf_qk_quantum_only_train_selected	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	75	5	0.0666666666666666	0.0793534005875203	0.6055242272347535	-0.5261708266472332	0.1	0.3	-0.19999999999999998	0.1970005813444683	0.225400394354743	-0.028399813010274694	loss	NA
supertype_heldout	A03	Stack_LR_OOF_E3b	internal_candidate	ensemble_or_fusion	clean_internal_candidate	False	True	16	1	0.0625	0.0769230769230769	0.6055242272347535	-0.5286011503116766	0.0	0.3	-0.3	0.2943166073636502	0.225400394354743	0.06891621300890718	loss	NA
supertype_heldout	A03	v0_fixed_late_fusion_C_QK_quantum	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	75	5	0.0666666666666666	0.0721248535096465	0.6055242272347535	-0.533399373725107	0.1	0.3	-0.19999999999999998	0.2029856164716369	0.225400394354743	-0.022414777883106085	loss	NA
supertype_heldout	A03	prespecified_rf_qk_quantum_only_w0.5	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	75	5	0.0666666666666666	0.0709858962032875	0.6055242272347535	-0.534538331031466	0.1	0.3	-0.19999999999999998	0.2312195297065705	0.225400394354743	0.005819135351827515	loss	NA
supertype_heldout	A03	stacked_calibrated_meta_model_lowdim_only	internal_candidate	ensemble_or_fusion	clean_internal_candidate	False	True	75	5	0.0666666666666666	0.070152806885466	0.6055242272347535	-0.5353714203492875	0.0	0.3	-0.3	0.1850458458088442	0.225400394354743	-0.04035454854589879	loss	NA
supertype_heldout	A03	qk_no_anchor	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	90	6	0.0666666666666666	0.0663329365489015	0.6055242272347535	-0.539191290685852	0.0	0.3	-0.3	0.1766896902032393	0.225400394354743	-0.04871070415150369	loss	NA
supertype_heldout	A03	qk_no_anchor_gamma1	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	90	6	0.0666666666666666	0.0658654570154164	0.6055242272347535	-0.5396587702193372	0.1	0.3	-0.19999999999999998	0.1799942451944741	0.225400394354743	-0.04540614916026889	loss	NA
supertype_heldout	A03	v0_QK_no_anchor_fallback	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	90	6	0.0666666666666666	0.0658654570154164	0.6055242272347535	-0.5396587702193372	0.1	0.3	-0.19999999999999998	0.1799942451944741	0.225400394354743	-0.04540614916026889	loss	NA
supertype_heldout	A03	v0_Structure_baseline_RF	internal_candidate	structure_proxy	clean_internal_candidate	False	True	75	5	0.0666666666666666	0.0616410256410256	0.6055242272347535	-0.5438832015937279	0.0	0.3	-0.3	0.1508837186755484	0.225400394354743	-0.0745166756791946	loss	NA
supertype_heldout	A03	qk_quantum_only	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	90	6	0.0666666666666666	0.0571281473381998	0.6055242272347535	-0.5483960798965537	0.0	0.3	-0.3	0.2086458382977872	0.225400394354743	-0.016754556056955777	loss	NA
supertype_heldout	A03	qk_quantum_only_gamma1	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	90	6	0.0666666666666666	0.0556536770244464	0.6055242272347535	-0.5498705502103072	0.0	0.3	-0.3	0.2145346475064641	0.225400394354743	-0.010865746848278901	loss	NA
supertype_heldout	A03	v0_QK_quantum_only_fallback	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	90	6	0.0666666666666666	0.0556536770244464	0.6055242272347535	-0.5498705502103072	0.0	0.3	-0.3	0.2145346475064641	0.225400394354743	-0.010865746848278901	loss	NA
supertype_heldout	A11	ESMFold_3D_CV_score	internal_candidate	structure_proxy	clean_internal_candidate	False	True	2	1	0.5	1.0	0.7718820861678004	0.2281179138321996	0.5	0.6	-0.09999999999999998	0.4305555555555556	0.1480050464693294	0.28255050908622614	win	NA
supertype_heldout	A11	Stack_LR_OOF_E3b	internal_candidate	ensemble_or_fusion	clean_internal_candidate	False	True	2	1	0.5	1.0	0.7718820861678004	0.2281179138321996	0.5	0.6	-0.09999999999999998	0.35	0.1480050464693294	0.20199495353067057	win	NA
supertype_heldout	A11	W7B_stacked	internal_candidate	ensemble_or_fusion	clean_internal_candidate	False	True	27	6	0.2222222222222222	1.0	0.7718820861678004	0.2281179138321996	0.6	0.6	0.0	0.1063026597578851	0.1480050464693294	-0.041702386711444314	win	NA
supertype_heldout	A11	interface_contacts_10A	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	2	1	0.5	1.0	0.7718820861678004	0.2281179138321996	0.5	0.6	-0.09999999999999998	0.4833333333333334	0.1480050464693294	0.33532828686400395	win	NA
supertype_heldout	A11	interface_contacts_8A	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	2	1	0.5	1.0	0.7718820861678004	0.2281179138321996	0.5	0.6	-0.09999999999999998	0.287460815047022	0.1480050464693294	0.13945576857769257	win	NA
supertype_heldout	A11	mean_pLDDT_peptide	internal_candidate	structure_proxy	clean_internal_candidate	False	True	2	1	0.5	1.0	0.7718820861678004	0.2281179138321996	0.5	0.6	-0.09999999999999998	0.137218045112782	0.1480050464693294	-0.010787001356547421	win	NA
supertype_heldout	A11	peptide_helicity_proxy	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	2	1	0.5	1.0	0.7718820861678004	0.2281179138321996	0.5	0.6	-0.09999999999999998	0.3221264367816092	0.1480050464693294	0.17412139031227977	win	NA
supertype_heldout	A11	W7A_full	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	27	6	0.2222222222222222	0.9166666666666666	0.7718820861678004	0.14478458049886622	0.6	0.6	0.0	0.2317402188111575	0.1480050464693294	0.08373517234182809	win	NA
supertype_heldout	A11	MultiTask_AB	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	27	6	0.2222222222222222	0.8717948717948718	0.7718820861678004	0.0999127856270714	0.5	0.6	-0.09999999999999998	0.2720441099275433	0.1480050464693294	0.12403906345821389	win	NA
supertype_heldout	A11	MultiTask_A_only	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	27	6	0.2222222222222222	0.8092948717948718	0.7718820861678004	0.0374127856270714	0.5	0.6	-0.09999999999999998	0.1940254689489197	0.1480050464693294	0.04602042247959029	win	NA
supertype_heldout	A11	BigMHC_IM	caveated_public_comparator	deep_immunogenicity	caveated_public_not_clean_claim	True	False	29	7	0.2413793103448276	0.8054353054353054	0.7718820861678004	0.033553219267504986	0.5	0.6	-0.09999999999999998	0.2164772394105186	0.1480050464693294	0.0684721929411892	win	NA
supertype_heldout	A11	kNN	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	27	6	0.2222222222222222	0.7973544973544973	0.7718820861678004	0.025472411186696853	0.5	0.6	-0.09999999999999998	0.1431523130437478	0.1480050464693294	-0.0048527334255816235	win	NA
supertype_heldout	A11	MultiTask_AC	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	27	6	0.2222222222222222	0.7908424908424908	0.7718820861678004	0.0189604046746904	0.5	0.6	-0.09999999999999998	0.1817917129639157	0.1480050464693294	0.03378666649458628	win	NA
supertype_heldout	A11	Stack_median_E2	internal_candidate	ensemble_or_fusion	clean_internal_candidate	False	True	27	6	0.2222222222222222	0.7783882783882784	0.7718820861678004	0.006506192220477991	0.4	0.6	-0.19999999999999996	0.1570079335290866	0.1480050464693294	0.009002887059757186	tie	NA
supertype_heldout	A11	W7A_QK_only	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	27	6	0.2222222222222222	0.7694805194805195	0.7718820861678004	-0.002401566687280865	0.5	0.6	-0.09999999999999998	0.1973218128321168	0.1480050464693294	0.049316766362787395	tie	NA
supertype_heldout	A11	Stack_mean_E1	internal_candidate	ensemble_or_fusion	clean_internal_candidate	False	True	27	6	0.2222222222222222	0.7678571428571429	0.7718820861678004	-0.004024943310657503	0.4	0.6	-0.19999999999999996	0.1852409878976252	0.1480050464693294	0.03723594142829578	tie	NA
supertype_heldout	A11	MultiTask_full	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	27	6	0.2222222222222222	0.7671957671957672	0.7718820861678004	-0.004686318972033199	0.5	0.6	-0.09999999999999998	0.1861710719565875	0.1480050464693294	0.03816602548725809	tie	NA
